117.07001,30.49923,2017-12-07 15:04:00,9.8
117.07636,30.4998,2017-12-07 15:06:00,9.8
117.08202,30.50038,2017-12-07 15:08:00,9.7
117.08931,30.50138,2017-12-07 15:10:00,9.5
117.10103,30.50382,2017-12-07 15:14:00,9.3
117.1075,30.50437,2017-12-07 15:16:00,9.2
117.11875,30.50676,2017-12-07 15:20:00,9.2
117.12452,30.50961,2017-12-07 15:22:00,9.6
117.13007,30.5126,2017-12-07 15:24:00,9.9
117.14085,30.51858,2017-12-07 15:28:00,10.3
117.14701,30.52195,2017-12-07 15:30:00,10.4
117.16215,30.52839,2017-12-07 15:34:00,10.3
117.17966,30.53119,2017-12-07 15:40:00,10.2
117.18703,30.5328,2017-12-07 15:42:00,10.2
117.19453,30.53406,2017-12-07 15:44:00,10.2
117.19939,30.53455,2017-12-07 15:48:00,10.2
117.21931,30.53539,2017-12-07 15:52:00,9.7
117.22793,30.53632,2017-12-07 15:56:00,9.6
117.23724,30.53828,2017-12-07 15:58:00,9.0
117.24296,30.54524,2017-12-07 16:02:00,8.9
117.24545,30.55282,2017-12-07 16:06:00,9.5
117.24812,30.56142,2017-12-07 16:10:00,9.8
117.25057,30.5757,2017-12-07 16:14:00,9.7
117.2505,30.58215,2017-12-07 16:16:00,9.7
117.24895,30.58894,2017-12-07 16:20:00,9.7
117.24622,30.59411,2017-12-07 16:22:00,9.5
117.24221,30.59718,2017-12-07 16:24:00,9.0
117.23452,30.60145,2017-12-07 16:26:00,7.0
117.22791,30.60586,2017-12-07 16:30:00,6.7
117.22876,30.61476,2017-12-07 16:34:00,8.2
117.23001,30.61863,2017-12-07 16:38:00,9.0
117.23106,30.62439,2017-12-07 16:40:00,9.2
117.2345,30.63036,2017-12-07 16:42:00,9.3
117.24279,30.63982,2017-12-07 16:46:00,9.9
117.25613,30.64878,2017-12-07 16:52:00,9.9
117.26633,30.65225,2017-12-07 16:54:00,9.8
117.27529,30.65657,2017-12-07 16:58:00,9.7
117.27991,30.65891,2017-12-07 17:00:00,9.6
117.28524,30.66201,2017-12-07 17:02:00,9.2
117.29091,30.66505,2017-12-07 17:04:00,9.1
117.29781,30.66943,2017-12-07 17:06:00,9.3
117.30265,30.67256,2017-12-07 17:10:00,9.4
117.30877,30.67618,2017-12-07 17:12:00,9.6
117.3215,30.68376,2017-12-07 17:16:00,9.5
117.32592,30.68638,2017-12-07 17:18:00,9.5
117.33443,30.69105,2017-12-07 17:22:00,9.3
117.3486,30.6981,2017-12-07 17:26:00,9.4
117.35399,30.70046,2017-12-07 17:30:00,9.5
117.35851,30.7024,2017-12-07 17:32:00,9.6
117.36874,30.70689,2017-12-07 17:34:00,9.7
117.37404,30.70914,2017-12-07 17:36:00,9.8
117.38356,30.71284,2017-12-07 17:40:00,9.9
117.39935,30.71777,2017-12-07 17:44:00,9.4
117.41117,30.72051,2017-12-07 17:48:00,9.3
117.42343,30.72465,2017-12-07 17:54:00,7.4
117.42789,30.7257,2017-12-07 17:56:00,6.7
117.43471,30.72626,2017-12-07 17:58:00,8.1
117.44484,30.72613,2017-12-07 18:02:00,9.1
117.45164,30.72569,2017-12-07 18:04:00,9.3
117.4565,30.725,2017-12-07 18:06:00,9.5
117.46853,30.72267,2017-12-07 18:10:00,9.4
117.48312,30.71977,2017-12-07 18:14:00,9.1
117.48904,30.71955,2017-12-07 18:18:00,9.0
117.49524,30.7207,2017-12-07 18:20:00,9.2
117.50589,30.72459,2017-12-07 18:22:00,9.3
117.51687,30.73051,2017-12-07 18:26:00,9.6
117.52272,30.7332,2017-12-07 18:28:00,9.7
117.53476,30.73784,2017-12-07 18:34:00,9.7
117.5444,30.74372,2017-12-07 18:36:00,9.6
117.55054,30.74696,2017-12-07 18:40:00,9.6
117.5564,30.7496,2017-12-07 18:42:00,9.7
117.56902,30.75373,2017-12-07 18:46:00,10.0
117.57508,30.75587,2017-12-07 18:48:00,10.2
117.58131,30.75841,2017-12-07 18:50:00,10.1
117.58807,30.76054,2017-12-07 18:52:00,9.9
117.59399,30.7627,2017-12-07 18:54:00,9.8
117.59987,30.76489,2017-12-07 18:56:00,9.8
117.60606,30.76754,2017-12-07 18:58:00,9.6
117.61192,30.77003,2017-12-07 19:00:00,9.5
117.61755,30.77226,2017-12-07 19:02:00,9.5
117.6234,30.77479,2017-12-07 19:04:00,9.4
117.62933,30.77724,2017-12-07 19:06:00,9.3
117.64014,30.78169,2017-12-07 19:10:00,9.2
117.64555,30.78378,2017-12-07 19:12:00,9.1
117.651,30.7858,2017-12-07 19:14:00,9.1
117.66297,30.79002,2017-12-07 19:18:00,9.3
117.67384,30.7946,2017-12-07 19:22:00,9.5
117.67932,30.79712,2017-12-07 19:24:00,9.5
117.68515,30.80041,2017-12-07 19:28:00,9.7
117.69543,30.80772,2017-12-07 19:32:00,9.7
117.70356,30.81411,2017-12-07 19:34:00,9.7
117.70979,30.81906,2017-12-07 19:38:00,9.7
117.71385,30.82312,2017-12-07 19:40:00,9.6
117.71713,30.82764,2017-12-07 19:42:00,9.5
117.71973,30.83286,2017-12-07 19:44:00,9.4
117.72301,30.84263,2017-12-07 19:48:00,9.4
117.72435,30.84782,2017-12-07 19:50:00,9.6
117.72571,30.85404,2017-12-07 19:52:00,9.8
117.72713,30.85942,2017-12-07 19:54:00,9.9
117.72859,30.86481,2017-12-07 19:56:00,9.8
117.72996,30.87015,2017-12-07 19:58:00,9.8
117.73143,30.87636,2017-12-07 20:00:00,9.6
117.73277,30.88163,2017-12-07 20:02:00,9.6
117.73415,30.88686,2017-12-07 20:04:00,9.5
117.73515,30.89251,2017-12-07 20:06:00,9.5
117.7365,30.90347,2017-12-07 20:10:00,9.4
117.73645,30.90871,2017-12-07 20:12:00,9.3
117.73611,30.91392,2017-12-07 20:14:00,9.3
117.73565,30.919,2017-12-07 20:16:00,9.4
117.73396,30.92709,2017-12-07 20:20:00,9.4
117.73183,30.93515,2017-12-07 20:22:00,9.7
117.7304,30.9449,2017-12-07 20:26:00,9.8
117.7291,30.95259,2017-12-07 20:30:00,9.6
117.72824,30.95789,2017-12-07 20:32:00,9.5
117.726,30.97418,2017-12-07 20:38:00,9.4
117.72527,30.97985,2017-12-07 20:40:00,9.5
117.72433,30.99046,2017-12-07 20:44:00,9.5
117.72377,31.00107,2017-12-07 20:48:00,9.6
117.72346,31.01262,2017-12-07 20:52:00,9.6
117.72498,31.01788,2017-12-07 20:54:00,9.5
117.72692,31.02292,2017-12-07 20:56:00,9.5
117.72915,31.02875,2017-12-07 20:58:00,9.6
117.73225,31.03502,2017-12-07 21:02:00,9.6
117.73933,31.05008,2017-12-07 21:06:00,9.7
117.74399,31.05928,2017-12-07 21:10:00,9.4
117.74808,31.07008,2017-12-07 21:14:00,9.3
117.75002,31.07588,2017-12-07 21:18:00,9.6
117.75298,31.08394,2017-12-07 21:20:00,9.6
117.75725,31.09183,2017-12-07 21:24:00,9.7
117.76145,31.0987,2017-12-07 21:28:00,9.6
117.76687,31.10605,2017-12-07 21:30:00,9.6
117.77226,31.1116,2017-12-07 21:34:00,9.5
117.78011,31.11854,2017-12-07 21:36:00,9.6
117.78624,31.12347,2017-12-07 21:40:00,9.7
117.79919,31.1313,2017-12-07 21:44:00,9.7
117.80668,31.13513,2017-12-07 21:48:00,9.7
117.81581,31.13871,2017-12-07 21:50:00,9.7
